text,label
"Kak maaf matlam lagi daerah wanaherang mohon dari jam satu sampe sekarang jam 6 maghrib belum idup? ada bayi pada nang maaf tolong diperbaiki... mohon mohon kecewa tolong diperbaiki pak. masa listrik saya doang yang mati,yg lain idup. kenapa pak?",LAYANAN
Tidak ada angin hujan daerah pajang bantul diy sering padam. barusan padam sudah 2 jam,LAYANAN
"Mati listrik, gk ada kompensasi, bikin rugi usaha",LAYANAN
Aplikasi ada notifikasi cari koneksi internet yang sangat ganggu tidak dapat guna sama sekali untuk buka apa di dalam aplikasi. sedang jaring internet masih bisa guna di aplikasi lain,UMUM
"Isi token 50.0, pembayaran hasil tapi token belum masuk. dengan terang kadaluarsa dan dana tidak di kembali saldo yang tera di aplikasi PLN mobile juga tidak tambah",APLIKASI
Ini bagaimana suruh masuk ulang pas login kok akun tidak di temu kalau gini kan ngerepotin saja jadi,APLIKASI
Lambat tangan 4 jam gada tugas dateng,LAYANAN
Lampu mati terus di pagerluyung timur camat gedeg. hemat yaa nnti alas baik terus di media PLN bilang rugi tiap tahun,LAYANAN
Sering error padahal signal bagus,UMUM
"Jadi lampu padam di lat. godu jam pukul 23 20 daerah nias selatan, sampai sekarang listrik belum pulih., mohon untuk gerak di pulih tks",LAYANAN
Rumit mau lapor saja rumit,APLIKASI
"Aplikasi lambat lambat sumpah, mau pogin saja susah loding terus, saya sudah nyoba pake wifi 20 mbps pun sama lambat tidak mau login",APLIKASI
"Aplikasi sering gangguan, tolong cepat di baik sistem yang gangguan!",UMUM
Aplikasi ada notifikasi cari koneksi internet yang sangat ganggu tidak dapat guna sama sekali untuk buka apa di dalam aplikasi. sedang jaring internet masih bisa guna di aplikasi lain. tidak seperti belum nya masih bisa buka data bagi yang ofline. kalau sudah ada notifikasi itu apliasi tidak bisa gun sama sekali apalagi live chat. notifikasi tidak dapat di close baik otomatis maupun manual. sudah close aplikasi ulang kali masih tetap tidak bisa,UMUM
"Tolong bapak manager PLN khusus ulp rumbai pekanbaru. adu ke pihak PLN tidak di respon. fasilitas umum sekolah listrik mati, di lapor ke PLN pusat sudah 2 x tidak ada respon tindak lanjut.",LAYANAN
"Sulit untuk login, tetap di halaman isi nomor hp terus",APLIKASI
Sering error. usulbisa bayar cash di tugas untuk antiaipasi error. atau model seperti etoll,APLIKASI
"Sekarang sering loading-loading,jelek ah",UMUM
Uang tidak bisa balik pihak PLN tidak tanggung jawab..malah akun saya di blok. sangat rendah bintang mu...kebanyakan korupsi sii,APLIKASI
"Saya kecewa dengan layan ulp kota timur pekanbaru,saya sudah bayar 16/4/26 lalu untuk naik daya promo 900 ke 2200, info dari tugas harus ada SLO baru bisa dipasang,setelah saya komplain baru tgl 30/4/26 di pasang walau sudah pasang saya kecewa",LAYANAN
Aplikasi lemott,UMUM
Aplikasi tidak guna,UMUM
Buruk,UMUM
Lambat,UMUM
Aplikasi tidak jalan ini hei,UMUM
"Tidak bisa login, gagal terus, lagi menten atau apa.juga tidak ngerti",APLIKASI
Applikasi yang tidak pro guna pengaduan sering di batal pihak PLN lebih parah lagi tulis di batal oleh langgan padahal tidak ada di batal mau pengaduan juga batas kalau mati listrik hari sampe 5 kali tidak bisa pengaduan banyak 5 kali.,LAYANAN
"Sudah pengaduan tapi tidak di tindak lanjut telah beberapa hari, buka aplikasi lagi mau lihat riwayat pengaduan malah tidak bisa di buka...",LAYANAN
Suka padam,LAYANAN
Kurang mudah untuk pengaduan,UMUM
Pengaduan saja lama dan layan tolol...,LAYANAN
"Lambat selesai proses pilih pulsa, mau buat nomor va untuk pembayaran via mbanking lambat nya luar biasa... buat aplikasi jangan terlalu banyak animasi, mau pilih-pilih menu juga animasi logo petir lama banget. langgan butuh cepat bukan animasi yang berat",APLIKASI
Koneksi jaring stabil tapi aplikasi lambat ketika buka menu hanya notifikasi yang muncul di layar yaitu data tidak dapat di muat,UMUM
Krna mslh saya blom slsai,LAYANAN
"Tolong min di tempat ku tidak hujan tidak ada petir listrik padam malam-malam jadi gelap susah untuk aktifitas dan ganggu waktu tidur, tepat di lahat-sumsel buruk kualitas PLN nya",LAYANAN
"Jelek, sering error padahal sinyal bagus. banyak bug tapi tidak dbenerin",UMUM
Gk bisa masuk,APLIKASI
PLN tolol,LAYANAN
"Jelek amat ya, login saja susah, habis masukin OTP stuck",APLIKASI
Tagihan muncul tgl 1 tapi waktu start taruh tengah malam waktu tidur. itu belum tentu langsung bisa tampil apalagi bayar,APLIKASI
Aplikasi lambat parah,UMUM
Sengaja laku ppemesanan hari libur tetapi dari 25 april 2026 sampai 1 mei 2026 tidak ada konfirmasi balik kait dengan ubah daya. dan sampai hari libur panjang akan tiba,LAYANAN
Sampah,UMUM
Ya saya tahu ini indonesia tapi ayo bayar sdm luar gpp bikin app yang fungsional. mau beli token muter-muter doang bos!,APLIKASI
"Jangan buat fitur layan pengaduan, kalau proses nya lebih dari 6 jam masih tidak ada gera",LAYANAN
Digoogle kata biaya anti amper meter ke token gratis mengapa di saya bayar PLN ini sistem bagaimana,APLIKASI
Beberapa kali beli token via PLN mobile bayar pake virtual account saldo potong tapi gagal di aplisai PLN refund susah minta ampun tidak cara otomatis jadi saldo atau kembali ke rekening.,APLIKASI
Aplikasi sangat bantu tapi tolong adakan pembayaran pakai QRIS masak produk negri sendiri malah tidak manfaat sayang banget.,APLIKASI
"Tidak bisa input nomor token, sudah buat pengaduan minta kct,bukan di tindak lanjutin malah di batal good job PLN",LAYANAN
Masih kurang layan,LAYANAN
Aplikasi sering lambat dan mudah blank,UMUM
Telah log out g bisa masuk lagi. payah,APLIKASI
"Loginnya susah benar,.aplikasi perintah rata-rata sampah",APLIKASI
Aplikasi nya tidak bis jalan d latar belakang. saya mau daftar kode email nya nya tidak muncul notitifikasi. otomatis saya harus buja dulu aplikasi gmail dulu. dan pas balik lagi ke PLN malah balik lagi ke awal. sumpah cape banget. hp saya sudah lambat tolong tidak semua orang mampu beli hp bagus. tolong di perbaiki biar bisa jalan di latar belakang. aplikasi lain bisa kok meski di hp yang sama. tapi kok PLN tidak bisa? skali lagi tolong jangan di sulit,APLIKASI
"Beli pulsa token sering macet. saldo sudah potong token stroomnya tidak kirim dan nyata gagal. telp ke call center, layan juga tidak muas tanya berulang-berulang dan belit kecewa",APLIKASI
"Saya telah laku pembayaran namun di app masih proses tunggu pembayaran. telah saya ingin verifikasi pembayaran malah ada problem di app dengan muncul notifikasi sedang jadi gangguan, mohon coba lagi. agak kecewa kalau sampe tidak baca bayar lunas. apalagi invoice sdah potong",APLIKASI
"Mau ganti nama id PLN ribetnya dan sulit kayak mau ngerampok aja,udha kirim bukti sertifikat dan lain-lain kata belum lengkap,minta lagi surat nyata minta lagi surat karena nama lama tidak sesuai hanya karena tidak smaa,kan PLN slawi tolol dan goblog minta ampun kita ganti nama id biar data kita perbarui terbaru,malah tanya data langgan lama,udah siap semua tetap saja rumit",APLIKASI
Tidak bisa lihat tagihan di e-billing! mohon diperbaiki,APLIKASI
Makin lama malah makin susah di buka buat cek id pel,APLIKASI
Aplikasi luemot,UMUM
Perbarui baru malah tidak bisa login,APLIKASI
Error selalu aplikasi,UMUM
"Ini bagaimana ya sudah 6 jam saya lapor tidak ada tindak apa apa. saya lapor kalah meter saya mati karena hujan deras, dan hanya meter saya, tapi lapor di selesai dan buat info padam seluruh tidak ada tugas yang datang. PLN panam, pekanbaru. sudahh lama sekali saya tunggu kata cuma 1-2 jam",LAYANAN
Untuk PLN up 3 lenteng agung tiap hari sabtu minggu ac selalu di mati sama sekurity. kita istirahat jdi tidak nyaman. dan panas. saya juga langgan,LAYANAN
"Mau tanya saja seh, kalau hari libur gini PLN mobil apa sulit akses sangat sayang sekali",UMUM
Listrik rumah 4 amper 900 va bulan rp.250.0 - rp. 300.0 saya aju subsidi sudah pergi ke kantor PLN sama dinsos suruh kesana kemari sudah lapor operator desa juga tapi tidak ada titik cerah apalagi di tambah desil 8 apa maksud nya?,LAYANAN
Lambat,UMUM
"Awal saya kasih bintang 1 bujuk manager dkk rumah untuk ksh bintang 5.stlh saya kasih bintang 5 respone lambat pake banget,smp sekarang saya ulas sudah dari jam 10 krg mati lampu g nyala masih nunggu krg lebih 1 jam.sy rugi krg bayar tukang juga rugi karena saya setor pabrik karena lambat kirim barang jadi lambat lunas",LAYANAN
"Verifikasi email saya bagai akun lama tidak muncul di email saya. kenapa harus pake nomor telepon? malah jadi susah begini. perbarui sudah saja kode di file junk, lalu masuk pin 2 x, dapat notifikasi minta tidak otorisasi gonta ganti pin juga sama. paling benci kalau sudah urus dengan aplikasi buat negeri sendiri, sudah tidak jelas, nyusahin pula. dah uninstall.",APLIKASI
Sampai keluh sudah 3 x tapi g ada respon sama sekali dari pihak PLN,LAYANAN
"PLN mobile aplikasi harus nya mudah bukan malah jauh dengan langgan langsung tapi ini sama juga calo nya tetap banyak, laku saya ada tambah daya di sistem sudah di nyata selesai dan ubah tetapi di actual nya belum di laku ganti nah lucu nya saat kita isi token tidak bisa,seharusnya aplikasi masih di nyata on progress dalam 3 harinkedepan tugas akan laku kerja",LAYANAN
Error teruuss,UMUM
Aplikasi gaje internet saya lancar padahal,UMUM
"Maksud apa login suru pake OTP mau lapor ini pl boja mengapa mainin listrik mati hidup mati hidup hari 3 x, mana wajib lewat apps ini lagi, yang benar saja woy, kenapa sulit",LAYANAN
Sudah 5 kali telpon tugas tidak datang datang. listrik mati dari jam 2 pagi,LAYANAN
"Saya mau login di aplikasi PLN mobile pakai nomer hp begitu klik lanjut tidak ada respon di tgl 1 mei 2026 pukul 15.32 wib. klik fitur live chat tidak ada respon, klik ajar sini untuk coba login pakai akun google hasil data not found. koneksi internet saya stabil dan sangat lancar saat coba aplikasi ini pakai wifi rumah saya dan pakai data internet di hp saya. ini saya coba di hp android 15 di device xiaomi 15.",APLIKASI
"Listrik mati dari jam 2 mlm, sudah buat lapor dari jam 11 siang. tiap 2 jam nlfn nanya kapan di perbaiki, sampe jam 19.00 belum ada tugas PLN yang datang. tangan lambat padahal. ada 3 rumah yang listrik nya masalah karena kabel dari tiang PLN kelupas imbas nya 3 rmah tidak ada listrik. apa seperti ini kerja tugas PLN sudah 16 jam. di tlf jawab nya bikin lapor baru terus",LAYANAN
Busy teroos layan chat,APLIKASI
Kenapa aplikasi muncul tidak ada koneksi internet ya... padahal pakai wifi. bukan sekali 2 x tetapi tiap buka aplikasi,UMUM
Saya edit ulas layan lama. sudah hampir 12 jam tidak ada tugas yang respond. sudah 4 kali pengaduan juga tidak ada baik,LAYANAN
Duit korupsi harus di pakai untuk ngembangkan aplikasi yang lambat ini,UMUM
Layan tidak jelas,LAYANAN
Selalu lola sekarang ya?,UMUM
Aplikasi apa ini mesti tiap jam² pulang kerja ngelag kalau mau ng EV,APLIKASI
Error nggk bisa komplain,APLIKASI
Aplikasi lemot.tolong perbaiki lagi,UMUM
Telah perbarui aplikasi tidak bisa guna mohon perbaiki cepat mungkin,UMUM
Sulit banget live chat,APLIKASI
Bisa sistem buat agar status bayar sukses telah bayar dan tinggal tunggu status realisasi dan buat agar bisa request realisasi di waktu yang tentu agar enak... saya ulang kali alami masalah status tidak ubah dan realisasi tak kunjung laku hingga hari h acara padahal sudah bayar jauh jauh hari.,LAYANAN
Aplikasi tidak guna tbtb dibatalin aku sudah pengaduan dari jam 2 nyampe 9 tidak ada tugas yang dateng,LAYANAN
"Nah gitu dong bos tiap bulan mati lampu dan harus di benar sama teknisi, gara gara kabel lepas dari tiang tidak ada tanggap",LAYANAN
"Sudah ada perbarui dengan sedikit baik sayang masih sering error, susah login, IDPEL yang dapat masuk dalam 1 akun hanya 4. mau cek tagihan/penggunaan harus lewat aplikasi yang sering error sementara yang di web sudah mati layananya. mau cek saja susah bagaimana mau bayar kecewa",UMUM
Aplikasi jelek,UMUM
Mass punya aplikasi tidak bisa buat isi token listrik. kocak PLN,UMUM
Sampahh nyuruh perbarui aplikasi terus padahal sudah versi baru,UMUM
Gk jelas status kerjan masalah,LAYANAN
Semenjak maintenance hone charging saya jadi tidak terkonek dengan aplikasi ini. memang PLN susah seperti biasa kerja tidak becus,UMUM
Aplikasi tidak guna,LAYANAN
"Turut saya, ada kurang dalam guna KWH sebab tidak current arti baca guna KWH hanya dasar estimasi bukan kondisi perbarui hari sehingga ketika guna listrik lebih dan habis, tapi di aplikasi masih baca kira masih misal 22 hari ke depan",APLIKASI
"Aplikasi error tidak fungsi dengan normal, ngeribetin mudah kadaluarsa belum kita laku transaksi, yang kasih full bintang semua nilai tidak jujur",APLIKASI
Cara ferivikas email bagaimana kk susah sekali,APLIKASI
"Saat ingin verifikasi email kode OTP tidak masuk-masuk, kecewa",APLIKASI
Sampah,UMUM
Nunggu kode OTP lama banget,APLIKASI
Masuk nya rumit ajirr,APLIKASI
Transaksi koq nyata kedaluarsa terus aneh,APLIKASI
Masalah jaring terus,UMUM
"Aplikasi tidak jelas, 1 hari berkali-kali pengaduan karena batal sistem. yang akhir lebih ngaco, terang baik sudah selesai padahal tidak ada tugas PLN yang dtg. sudah 2 hari msih belum ada baik juga, ini bagaimana woy tidak bisa pake listrik",LAYANAN
Ciri khas aplikasi perintah ngelaag najis,UMUM
"Terlalu PLN singkawang. lampu padam terus. dalam minggu pasti adaa padam. jam jam 7 malam padam, ini jam 10 malam padam lagi. tiap hari inyan ke baik ye. bayak bayak",LAYANAN
Lambat,UMUM
PLN gacocok satu sama bank bni lambat banget lambat cara kerja bisa hari hari.,LAYANAN
Oke,UMUM
Saya tidak batal pengaduan tiba-tiba batal oleh langgan,LAYANAN
Kurang tangap...karena sudah dari pagi di lapor sudah sore belum juga ada info jelas nya,LAYANAN
"Layan parah banget. dari jam 14.00 siang tempat saya mati listrik, saya buat pengaduan di aplikasi, tiba tiba di closed sama teknisi padahal listrik belum nyala, saya buat lapor lagi langsung di closed, dan saya mau buat lapor listrik padam yang tiga di jam 18.00 akun saya di block tidak bisa biat lapor aplikasi apa ini kocak. aplikasi saya tidak bisa pakai",LAYANAN
Susah ferivikasih bukan mudah tapi sulit,APLIKASI
Aplikasi tidak bisa pakai telah saya sering buat keluh listrik padam aplikasi saya tidak lagi bisa pakai,UMUM
Hari ini tanggal 2 mei 2026 di pasir sakti mati hidup mati hidup sudah berkali-kali apa tidak bikin rusak elektronik loh,LAYANAN
"Tadi 2 kali isi token lewat aplikasi gagal, tapi saldo tidak balik lagi. parah banget, lumayan biarpun cuma 100 rb 50 rb.",APLIKASI
PLN nipu. beli token lewat aplikasi PLN mobile via briva. sudah laku pembayaran dan transaksi di dengan ket. tunggu pembayaran. padahal sudah bayar via briva... PLN nipu balikin duit saya,APLIKASI
"Annoying, keep asking for internet connection padahal my phone already connected to wifi and mobile data",UMUM
"Lambat bukan jaring bukan karena hp, saya pakai serpul lancar, pakai aplikasi lain normal, sudah pakai wifi sudah pakai jaring hp sama saja aplikasi lambat",UMUM
Dulu beli token d warung lupa simpen catat nomer token nya pun masih bisa lihat dari aplikasi ini langsung perbarui beli token terkhir... sekarang aplikasi ini butut,APLIKASI
"Kembali dana refund nya sangat lama,harus tunggu hari hari.padahal di splku lain nya kalau ada dana refund langsung ada kembali",APLIKASI
"Telah perbarui malah ngeblank, bumn gini amat",UMUM
"Layan gila, rakyat kecewa berat!. orang-orang kerja tidur semua, saya laku tari dari PLN mobile ke rekening 5 hari tidak masuk-masuk ngaa ngotak memang",APLIKASI
Id PLN saya tiba-tiba tidak baca dan tidak bisa laku beli,APLIKASI
Semua lapor ganguan di batal PLN mobile sudah tidak konsisten. makin tidak jelas,LAYANAN
"Aplikasi banyak masalah, mati listrik tiba-tiba tidak bisa di akses kata tidak ada sinyal internet, padahal internet lancar, apa guna aplikasi pengaduan listrik padam tapi pas listrik padam app nya tidak bisa di pake",APLIKASI
Useless chat services!,APLIKASI
2 x lapor yang dtulis sudah selesai yang 1 dbatalkan padahl belum ada tindakan.gk jelas ini,LAYANAN
"Tadi saya beli token lewat aplikasi,, dan bayar lewat livin... biasa tidak ada masalah, tapi kok tadi transaksi gagal ya,, terus bagaimana dengan biaya yang sudah saya transfer ya,, sampai sekarang proses masih gagal",APLIKASI
Tangan lambat,LAYANAN
"Niat mau beli token tapi taut akun e-wallet tidak bisa terus, mau ganti no hp yang sudah hangus pun tidak bisa, suruh perbarui aplikasi. padahal di aplikasi tidak tera untuk diupdate. tolong diperbaiki.",APLIKASI
Komenya robot smua. pdhal busuk aplikasi duit cma 50 mau di tarik saja lama bner,APLIKASI
Respon lambat... lapor sampe 5 x tidak ada tugas yang konfirmasi tidak adayg datang. layan nya bututt.bontoo.,LAYANAN
Aplikasi jelek sama seperti wajah anak,UMUM
"Masa verif diggalin mlu, sudah mau jelas apa verif muka, orang jelas-jelas susah liat kalau ktp bareng muka",APLIKASI
Gantung tugas nya ramah apa tidak,UMUM
"Isi token lalu PLN mobile lot nauzubillah, pembayaran lalu bank sudah laku jam 16.00, namun sampai pukul 19.30 belum masuk kode tokennya. padahal uang sudah potong di rekening dan pulsa sudah makin tip harap di perbaiki lagi aplikasi masa kalah sama pembayaran lalu toko oren dan hijau, begitu di bayar langsung ubah status",APLIKASI
Aplikasi tidak jalan loading terlalu lama,UMUM
Biaya admin ilangin baru saya kasi bintang 5. tiap transaksi minta bintang 5. najis ajg kan sudah saya ulas di PS noh bintang 1 ajg,APLIKASI
Percuma lapor tidak ada tindak,LAYANAN
"Kait aplikasi PLN live chatnya slow respon, tidak ada call center bebas pulsa yang bisa di hub langsung kendala isi token tengah malam sering masalah sudah hubung live chat tapi solusi malah suruh beli token tempat lain, la terus ada aplikasi buy token buat apa cb? kalau ujung suruh beli tempat lain? masih belum sampe pikir",APLIKASI
"Bisa bantu untuk kendala saya kenapa ada lonjak tagihan listrik di rumah saya? saya sudah chat live agent tapi suruh nunggu 3 jam, saya sudah nunggu 3 jam tidak ada konfirmasi lebih lanjut dari pihak PLN",LAYANAN
"Makin jelek, kalau tidak nelfon langsung ke tugas nya di 123, aplikasi nya selalu error tidak bisa di pakai untuk bikin lapor sudah ada sekitar 2/3 bulan selalu begini padahal sudah saya clear cache dan simpan nya juga sering di hapus, bahkan harus hapus memori kan jadi nya lama untuk buat lapor",APLIKASI
"Bohong publik, admin chat nya kata tugas listriqu wilayah jatim tidak ada.",LAYANAN
Tidak relevan,UMUM
"Submitted voltage instability with descriptions and a photo of the voltage at submitted time. about an hour after submission, come a chat via whatsapp asking what can they help me with. i replied in 10 mins surprisingly! the messaged didn t delivered but sent, it only has one check on the message. i thought it was because after hour that the staff has gone off duty. today, my submission got cancelled! just wow",LAYANAN
"Bayar telat sudah tempel stiker merah segel semua bayar tagihan masih dikenain biaya administrasi, bukan kalian bayar dari negara hasil dari pajak rakyat, administrasi buat apa? tenaga kalian, alat tulis kalian atau buat tambah beli makan kalian? usaha kaga jelas. paling parah dari bumn lain",LAYANAN
"Beli token gagal tapi dana sudah potong dan fitur pengaduan yang belit belit dan lama, masa untuk kece dana dan refund saja makan waktu 3 hari, dan hrus kordinasi dengan unit tmpat saya tinggal, ini dri aplikasi yang masalah",APLIKASI
Bantu,UMUM
"Aplikasi busuk, layan masalah sangat lambat",APLIKASI
Sering amat padam listrik di kampar... 1 bulan bisa 3 sampai 4 kali... bayar tidak boleh telat tapi listrik sering padam. aneh,LAYANAN
PLN mobile sangat bantu kami semuah untuk bayar listrik,UMUM
Tidak bisa beli token listrik,APLIKASI
Nang sangat lambat,LAYANAN
Kenapa selalu sibuk agents nya? mau makan gaji buta apa bagaimana,APLIKASI
"Migrasi aju di bawah tgl 20 dan di minta untuk pembayaran lunas pembayaran tagihan lebih dahulu,trus pasang meter baru di tgl 26 masak iya dari tgl 20-sampai 26 di bulan yang sama hitung satu bulan",APLIKASI
Aju sudah 1 minggu sudah di survai tapi tidak kujung bisa bayar,APLIKASI
"Saya akui operator fast respon, tapi tidak ada guna kalau tindak lapang tidak se-fastrespon adminnya jawab sudah lebih 10 x saya lapor voltase rumah saya drop, sampai-sampai semua perangkat elktronik saya rusak, solusi yang disampailan tidam masuk akal, saya suruh untuk tidak guna perangkat elektronik, apakah mereka maksud saya kembali ke zaman batu? solusi cuma dibuatin lapor teknisi datang cuma liat-liat doang, tidak ada yang dikerjain, miris kita bagai langgan setia PLN",LAYANAN
Gk bisa masuk padhl dy yang kirim kode verifikasi,APLIKASI
Tolong segera di tangan madam listrik apalagi di mlm hari... ini sudah hampir mau 3 jam. belum nyala juga,LAYANAN
"Kak maaf matlam lagi daerah wanaherang mohon jam 3 malam,kak maaf kok matlam terus ya?",LAYANAN
"Saya ngisi saya di SPKLU up 3 lenteng agung jam 3 pagi. cuma SPKLU error dan tidak bisa isi daya atau di cancel. dari beberapa orang yang saya jumpa juga alami hal yang sama. sangat rugi banget buat konsumen yang lagi buru buru ke bandara atau ada sibuk dadak dan layan dari live chat PLN mobile juga tidak bagus, bukan langsung bantu selesai masalah malah suruh ngelapor kesana sini, mengapa ada fitur live agent kalau tidak ngebantu sama sekali.",LAYANAN
"Saya guna layan aplikasi PLN mobile untuk sambung baru, namun sepertix lapor antara aplikasi dan nyata di lapang tidak sesuai, dalam waktu 10 hari belum ada pasang meter sedang di aplikasi di lapor pasang telah selesai,... entah siapa yang salah.",LAYANAN
"Sudah 2 x gagal beli token,tapi uang gk kembali,tulisannya masih dalam proses padahal sudah berbulan-berbulan buruk sekali layan kembali uang nya",APLIKASI
"Sudah beberapa kali buat pengaduan lalu aplikasi ini, belum ada tindak lanjut di lokasi namun sudah muncul tindak lanjut di aplikasi.",LAYANAN
"Semua langgan jangan pernah lapor lewat mobile PLN khusus untuk pindah meter karena hanya di survey saja, terus di suruh bayar dulu.setelah. bayar bilang 2 minggu baru di pindah, tapi pada nyata tidak di pindah pindah.",LAYANAN
Nunggu sampe 5 hari untuk tarik saldo refund eh malah gagal terus sering juga hasil tapi saldo tidak masuk ke rekening. sepele tapi dari sekian banyak guna apa tidak untung itu,APLIKASI
"Ngisi token gagal, tidak langsung refund, nanya ke cs juga proses rumit lamban.",APLIKASI
Aplikasi sangat lambat dan seringkali keluar sendiri,UMUM
"Telah tambah daya, janji sisa saldo belum akan di wa,sampai ber bulan-bulan tidak di wa",LAYANAN
Tangan lambat terlalu remeh masalah banyak kerja tunda,LAYANAN
Lampu mati tidak pernah ada info! memang sosmed dan segala macam canggih teknologi tidak bisa di perbarui buat info,APLIKASI
"Aplikasi sampah buat lapor saja tidak bisa, third party error babi",APLIKASI
"Mati lampu tidak ada info, nyalah nya lama nya tengah mati",APLIKASI
"Beli token gagal tapi dana sudah potong dan fitur pengaduan yang belit belit dan lama, masa untuk kece dana dan refund saja makan waktu 3 hari, kalau memang sedang d tindak lanjut hrusnya tidak makan waktu lama ini ya, ini sudah hari ke 4, dan masih belum ada jelas dana saya bisa kembali, semua dokumen beli dan data sudah saya serah semua, mungkin saya sudah 3 x serah data, tiap laku pengaduan d minta data",APLIKASI
Sungguh buruk playanan sekarang 123 PLN lapor kabel PLN putus dari jam 03 pagi hingga 12 00 siang belum ada tanggap untuk PLN citeureup dan gunung putri. kerja yang profesional pusat bantu tunggu 3 jam tapi lebih dari 3 jam sampai 10 jam. kalau tidak bisa kerja ganti saja orang-orang nya. dulu pas jaman jokowi gercep kerja kenapa sekarang lambat,LAYANAN
"Sumpah lambat banget,,... anjrit,. aplikasi sampah",UMUM
"Kenapa ya invoice transaksi tidak bisa di unduh, padahal sudah di perbarui",UMUM
"Aplikasi sampah! tidak bisa guna sama sekali. untuk login dengan nomer hp yang sudah daftar tidak bisa sama sekali, suruh live chat pun tidak bisa masuk. sudah hapus cache bahkan data, signal wifi ok, masih tetap tidak bisa. tolong diperbaiki agar guna nyaman pakai aplikasi ini.",APLIKASI
Apa apa pembayaran gagal tapi biaya adminnya tidak direfund,APLIKASI
Aplikasi gagal. PLN anggar besar buat aplikasi sengah jadi. beli token bulak balik kadaluarsa. hapus saja dari playstore. gagal penasaran aplikasi nya.,APLIKASI
Live chat bussy terus,APLIKASI
"Beli token lewat aplikasi gagal dan dana tidak kunjung balik, beli token di kredivo pending dan mau beli di aplikasi lagi kok yang bisa beli kurang dan token malah sudah isi padahal belum dapat nomor voucher nya dan meter sudah harus isi parah.",APLIKASI
Kenapa layan PLN rayon panam untuk pasang baru agak lambat banding PLN rayon lain di pekanbaru propinsi riau?,LAYANAN
Pembayaran sering kadaluwarsa ketika,APLIKASI
Kelas PLN bumn malah tidak bisa bayar beli token listrik pakai QRIS kocak.,APLIKASI
Saldo refund kenapa tidak bisa dipake buat beli pulsa hp? jadi sia sia ngendep,APLIKASI
Live chatnya tidak beri solusi jangan pernah di download respon ke customer tidak bakal sesuai ekspektasi kalok ada usaha listrik lain mending pakak yang lain dari pada PLN,LAYANAN
"Narik saldo tidak masuk-masuk, komplain ke cs malah banyak amat syarat bapuk.",APLIKASI
"Terimakasih aplikasi hanya ini badan usaha satu-satunya milik perintah yang pihak kepada rakyat kecil mohon bantu untuk tambah fitur ya lagi mohon /thank you, this application is the only government-owned business entity that is on the side of the common people please help to add more features mohon",UMUM
Aplikasi tidak guna,UMUM
"Apa ini tidak pernah ada voucher diskon, mending bayar pake aplikasi swasta saja",APLIKASI
Aplikasi paling ampas. token sudah di bayar tapi masih tunggu transaksi. iconnet bayar saja susah. kebannyakan error drpd hasil mending hapus saja,APLIKASI
Kenapa layan PLN rayon panam untuk pasang baru agak lambat banding PLN rayon lain di pekanbaru propinsi riau? sangat sayang proses cepat di aplikasi PLN mobile kurang di imbang PLN rayon panam yang agak lambat.,LAYANAN
Terlalu kecewa. jika ada sedia listrik swasta pasti saya akan alih,UMUM
Saran perlu di perbaiki lagi dalam proses kembali saldo ketika langgan ada yang lupa saat cantum nominal pembayaran dan bagai lama sekali dalam proses kendala saat beli token.,APLIKASI
Aplikasi lambat,UMUM
"Tidak bisa pembayaran lalu allo bank, keluar notifikasi pembayaran kadaluarsa selalu",APLIKASI
Ini meter spl di PLN up 3 mati 3 meter kok tidak dibenerin,LAYANAN
Internet busuk,LAYANAN
"Kalau bisa, metode pembayaran nya tambah lagi min",APLIKASI
"- rumah griya mega cakra. jln mataram 2 kec. talang jambe kel. kebun bunga palembang sumatera selatan. seringanya jadi pamadaman listrik. - rumah permata bunga kel. kebun bunga kec. sukarami kota palembang, sumatera selatan. tegang listrik tidak stabil sehingga alat elektronik rusak. jadi percuma kalian laku periksa jaring listrik di kota palembang sumatera selatan. arus tegang 125 v. mohon bantu tangan dari pihak kait",LAYANAN
Worst application and worst service,UMUM
"Metode pembayaran tidak user friendly, tidak bisa QRIS atau kk",APLIKASI
Mudah kece tagihan listrik bulan,UMUM
Todak bisa login,APLIKASI
Sering ngebug woilah,UMUM
"Sumpah aneh, chat agen tidak jelas, jawab muter-muter saja",LAYANAN
Aplikasi gila kali kali log in tidak bisa padahal sudah pny aku. awal memang ngebantu banget makin ksinj makin gila ini aplikasi,APLIKASI
Sudah laku mohon pasang baru sampai 2 x tetapi status batal coba lagi nunggu verifikasi saja hari apa susah ini mau jadi langgan,APLIKASI
Jelek banget masha allah. gabisamasuk sama sekali,APLIKASI
"Desa nglaban ngaglik sinduharjo sleman, tugas tangan gangguan kes amatir dan tidak kompeten kerja gangguan tidak runut. sehingga hari ini rabu 6 mei 2026 mati lampu 5 kali cara untun nyalah mati,, nyalah mati,, nyalah mati,, mohon kerja tugas yang benar-benar kompeten terimakasih",LAYANAN
Aplikasi tidak mutu bukan mudah kalau masih nyuruh datang kantor nya... tidak cepat tanggap. buruk banget,LAYANAN
"Buat lapor mcb trip di KWH tulis pengaduan di batal oleh langgan padahal saya tidak rasa batalkan,giliran kita ganti sendri kena denda,kocak",LAYANAN
"Mesin sering error tidak bisa kerja ya,sampe hal se penting ini tidak di perhati",LAYANAN
